identity,attribute,region_stereo,region_nonstereo,region_unsure,NA_stereo,NA_nonstereo,NA_unsure,Annotation1,Annotation2,Annotation3,mean offensiveness_score
Chinese,wise,1,2,0,2,1,0,-1,-1,-1,-1
Chinese,considerate,1,2,0,2,1,0,-1,-1,-1,-1
Chinese,mysterious,1,2,0,2,1,0,-1,-1,-1,-1
Chinese,best,1,2,0,1,2,0,-1,-1,-1,-1
Chinese,drunk,1,2,0,1,2,0,-1,-1,-1,-1
Chinese,left,1,2,0,1,2,0,-1,-1,-1,-1
Chinese,drug,1,2,0,1,1,1,-1,-1,-1,-1
Chinese,patient,1,2,0,1,2,0,-1,-1,-1,-1
Chinese,big,1,2,0,1,2,0,-1,-1,-1,-1
Chinese,clear,1,2,0,1,2,0,-1,-1,-1,-1
Chinese,word,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,witty,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,clean,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,blond,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,responsible,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,helpful,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,forgive,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,fond,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,gentle,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,humorous,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,legal,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,tire,1,2,0,0,3,0,-1,-1,-1,-1
Chinese,love to dance,0,3,0,1,2,0,-1,-1,-1,-1
Chinese,clever,0,3,0,1,2,0,-1,-1,-1,-1
Chinese,forward,0,3,0,1,2,0,-1,-1,-1,-1
Chilean,hardworking,1,5,0,2,4,0,-1,-1,-1,-1
Chilean,hospitable,1,2,0,2,1,0,-1,-1,-1,-1
Chilean,romantic,1,2,0,2,1,0,-1,-1,-1,-1
Chilean,fiery,1,2,0,2,1,0,-1,-1,-1,-1
Chilean,warm,1,2,0,2,1,0,-1,-1,-1,-1
Chilean,brave,1,2,0,1,2,0,-1,-1,-1,-1
Chilean,friendly,1,2,0,1,2,0,-1,-1,-1,-1
Chilean,happy,1,2,0,1,2,0,-1,-1,-1,-1
Chilean,progressive,1,2,0,1,2,0,-1,-1,-1,-1
Chilean,passionate,1,2,0,1,2,0,-1,-1,-1,-1
Chilean,funny,1,2,0,0,3,0,-1,-1,-1,-1
Chilean,intellectual,1,2,0,0,3,0,-1,-1,-1,-1
Chilean,talkative,0,3,0,2,1,0,-1,-1,-1,-1
Chilean,serious,0,3,0,1,2,0,-1,-1,-1,-1
Chilean,self control,0,3,0,1,2,0,-1,-1,-1,-1
Chilean,honest,0,3,0,1,2,0,-1,-1,-1,-1
Chilean,industrial,0,3,0,1,2,0,-1,-1,-1,-1
Chilean,reserve,0,3,0,1,2,0,-1,-1,-1,-1
Chilean,practical,0,3,0,1,2,0,-1,-1,-1,-1
Chilean,easygoing,0,3,0,1,2,0,-1,-1,-1,-1
Chilean,soccer,0,3,0,1,2,0,-1,-1,-1,-1
Chilean,wine,0,3,0,1,2,0,-1,-1,-1,-1
Central African,soukous,3,0,0,1,2,0,-1,-1,-1,-1
Central African,kind,1,2,0,1,2,0,-1,-1,-1,-1
Central African,nice,0,3,0,1,2,0,-1,-1,-1,-1
Central African,friendly,0,3,0,1,2,0,-1,-1,-1,-1
Canadian,welcome,3,0,0,3,0,0,-1,-1,-1,-1
Canadian,good at hockey,3,0,0,3,0,0,-1,-1,-1,-1
Canadian,snow love,3,0,0,3,0,0,-1,-1,-1,-1
Canadian,love ice hockey,3,0,0,3,0,0,-1,-1,-1,-1
Canadian,good at playing hockey,3,0,0,3,0,0,-1,-1,-1,-1
Canadian,trust,2,1,0,2,1,0,-1,-1,-1,-1
Canadian,white,2,1,0,2,1,0,-1,-1,-1,-1
Canadian,outdoorsy,2,1,0,2,1,0,-1,-1,-1,-1
Canadian,love snow,2,1,0,2,1,0,-1,-1,-1,-1
Canadian,laid back,2,1,0,2,1,0,-1,-1,-1,-1
Canadian,good at being polite,2,1,0,2,1,0,-1,-1,-1,-1
Canadian,easygoing,2,1,0,2,1,0,-1,-1,-1,-1
Canadian,trustworthy,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,socialist,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,red,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,wonderful,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,open mind,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,calm,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,multicultural,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,love to dance,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,liberal,1,1,1,1,1,1,-1,-1,-1,-1
Canadian,jolly,1,1,1,1,1,1,-1,-1,-1,-1
Canadian,hate snow,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,good at curl,1,2,0,1,2,0,-1,-1,-1,-1
Canadian,fearless,1,2,0,1,2,0,-1,-1,-1,-1
Cameroonian,shy,4,2,0,4,2,0,-1,-1,-1,-1
Cameroonian,hardworking,0,6,0,3,3,0,-1,-1,-1,-1
Cameroonian,tribalistic,3,0,0,3,0,0,-1,-1,-1,-1
Cameroonian,talkative,2,1,0,2,1,0,-1,-1,-1,-1
Cameroonian,tribal,2,1,0,1,2,0,-1,-1,-1,-1
Cameroonian,tire,2,1,0,1,2,0,-1,-1,-1,-1
Cameroonian,good at soccer,2,1,0,1,2,0,-1,-1,-1,-1
Cameroonian,drug,1,2,0,3,0,0,-1,-1,-1,-1
Cameroonian,practical,1,2,0,1,2,0,-1,-1,-1,-1
Cameroonian,love football,1,2,0,1,2,0,-1,-1,-1,-1
Cameroonian,self control,1,2,0,1,2,0,-1,-1,-1,-1
Cameroonian,sociable,1,2,0,1,2,0,-1,-1,-1,-1
Cameroonian,rugby,1,2,0,0,3,0,-1,-1,-1,-1
Cameroonian,brave,0,3,0,1,2,0,-1,-1,-1,-1
Cameroonian,clever,0,3,0,1,2,0,-1,-1,-1,-1
Cameroonian,word,0,3,0,1,2,0,-1,-1,-1,-1
Cameroonian,smarter,0,3,0,1,2,0,-1,-1,-1,-1
Cameroonian,love to dance,0,3,0,1,2,0,-1,-1,-1,-1
Cameroonian,loyal,0,3,0,1,2,0,-1,-1,-1,-1
Cameroonian,warm,0,3,0,1,2,0,-1,-1,-1,-1
Cambodian,hardworking,2,4,0,3,3,0,-1,-1,-1,-1
Cambodian,friendly,2,1,0,1,2,0,-1,-1,-1,-1
Cambodian,brave,2,1,0,0,3,0,-1,-1,-1,-1
Cambodian,humble,1,2,0,2,1,0,-1,-1,-1,-1
Cambodian,hospitable,1,1,1,2,1,0,-1,-1,-1,-1
Cambodian,good at math,1,2,0,1,2,0,-1,-1,-1,-1
Cambodian,progressive,1,2,0,0,3,0,-1,-1,-1,-1
Cambodian,practical,1,2,0,0,3,0,-1,-1,-1,-1
Cambodian,intelligent,1,2,0,0,3,0,-1,-1,-1,-1
Cambodian,generous,1,2,0,0,3,0,-1,-1,-1,-1
Cambodian,honest,1,2,0,0,3,0,-1,-1,-1,-1
Cabo Verdean,jolly,0,3,0,1,2,0,-1,-1,-1,-1
Bulgarian,hardworking,1,2,0,2,1,0,-1,-1,-1,-1
Bulgarian,good at weightlift,1,2,0,1,2,0,-1,-1,-1,-1
Bulgarian,brave,1,2,0,0,3,0,-1,-1,-1,-1
Bulgarian,generous,1,2,0,0,3,0,-1,-1,-1,-1
Bulgarian,practical,1,2,0,0,3,0,-1,-1,-1,-1
Bulgarian,progressive,0,3,0,2,1,0,-1,-1,-1,-1
Bulgarian,hospitable,0,3,0,1,2,0,-1,-1,-1,-1
Bulgarian,intelligent,0,3,0,1,2,0,-1,-1,-1,-1
Bruneian,generous,2,1,0,1,2,0,-1,-1,-1,-1
Bruneian,practical,2,1,0,0,3,0,-1,-1,-1,-1
Bruneian,intelligent,2,1,0,0,3,0,-1,-1,-1,-1
Bruneian,hardworking,1,2,0,1,2,0,-1,-1,-1,-1
British,polite,3,0,0,3,0,0,-1,-1,-1,-1
British,drink tea,3,0,0,2,1,0,-1,-1,-1,-1
British,intelligent,3,0,0,2,1,0,-1,-1,-1,-1
British,love tea,3,0,0,2,1,0,-1,-1,-1,-1
British,superior,3,0,0,2,1,0,-1,-1,-1,-1
British,refine,3,0,0,2,1,0,-1,-1,-1,-1
British,witty,3,0,0,2,1,0,-1,-1,-1,-1
British,hardworking,3,0,0,1,2,0,-1,-1,-1,-1
British,tasteful,3,0,0,1,2,0,-1,-1,-1,-1
British,civilize,3,0,0,0,3,0,-1,-1,-1,-1
British,progress,3,0,0,0,3,0,-1,-1,-1,-1
British,self control,3,0,0,0,3,0,-1,-1,-1,-1
British,reserve,2,1,0,2,1,0,-1,-1,-1,-1
British,unyielding,2,1,0,2,1,0,-1,-1,-1,-1
British,fair,2,1,0,2,1,0,-1,-1,-1,-1
British,honourable,2,1,0,1,2,0,-1,-1,-1,-1
British,practical,2,1,0,1,2,0,-1,-1,-1,-1
British,shy,2,1,0,1,2,0,-1,-1,-1,-1
British,clever,2,1,0,1,2,0,-1,-1,-1,-1
British,bore,2,1,0,1,2,0,-1,-1,-1,-1
British,aloof,2,1,0,1,2,0,-1,-1,-1,-1
British,considerate,2,1,0,0,3,0,-1,-1,-1,-1
British,brave,1,2,0,2,1,0,-1,-1,-1,-1
British,sociable,1,2,0,2,1,0,-1,-1,-1,-1
British,progressive,1,2,0,1,2,0,-1,-1,-1,-1
British,generous,1,2,0,1,2,0,-1,-1,-1,-1
British,warmth,1,2,0,0,3,0,-1,-1,-1,-1
British,courageous,1,2,0,0,3,0,-1,-1,-1,-1
British,expect,1,2,0,0,3,0,-1,-1,-1,-1
British,kind,1,2,0,0,3,0,-1,-1,-1,-1
British,art,1,2,0,0,3,0,-1,-1,-1,-1
British,travel,1,2,0,0,3,0,-1,-1,-1,-1
British,eat lot,0,3,0,3,0,0,-1,-1,-1,-1
British,colour,0,3,0,1,2,0,-1,-1,-1,-1
British,bought,0,3,0,1,2,0,-1,-1,-1,-1
British,outgo,0,3,0,1,2,0,-1,-1,-1,-1
British,affectionate,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,passionate,5,1,0,3,3,0,-1,-1,-1,-1
Brazilian,friendly,5,4,0,7,2,0,-1,-1,-1,-1
Brazilian,good at football,4,5,0,6,3,0,-1,-1,-1,-1
Brazilian,outgo,2,4,0,5,1,0,-1,-1,-1,-1
Brazilian,easygoing,2,4,0,1,5,0,-1,-1,-1,-1
Brazilian,hardworking,0,6,0,2,4,0,-1,-1,-1,-1
Brazilian,beautiful,3,0,0,1,2,0,-1,-1,-1,-1
Brazilian,cheerful,3,0,0,1,2,0,-1,-1,-1,-1
Brazilian,love to play soccer,2,1,0,3,0,0,-1,-1,-1,-1
Brazilian,good lover,2,1,0,3,0,0,-1,-1,-1,-1
Brazilian,joyful,2,1,0,2,1,0,-1,-1,-1,-1
Brazilian,music lover,2,1,0,2,1,0,-1,-1,-1,-1
Brazilian,musical,2,1,0,1,2,0,-1,-1,-1,-1
Brazilian,love to party,1,2,0,3,0,0,-1,-1,-1,-1
Brazilian,love to dance,1,2,0,3,0,0,-1,-1,-1,-1
Brazilian,good dancer,1,2,0,3,0,0,-1,-1,-1,-1
Brazilian,talkative,1,2,0,3,0,0,-1,-1,-1,-1
Brazilian,proud,1,2,0,3,0,0,-1,-1,-1,-1
Brazilian,lively,1,2,0,3,0,0,-1,-1,-1,-1
Brazilian,humorous,1,2,0,3,0,0,-1,-1,-1,-1
Brazilian,good look,1,2,0,3,0,0,-1,-1,-1,-1
Brazilian,dance,1,2,0,3,0,0,-1,-1,-1,-1
Brazilian,brown,1,1,1,2,1,0,-1,-1,-1,-1
Brazilian,colorful,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,sporty,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,love to talk,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,optimistic,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,love soccer,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,independent,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,funny,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,earthy,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,creative,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,warmhearted,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,warm,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,spontaneous,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,sociable,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,practical,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,brave,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,artistic,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,fun,1,2,0,2,1,0,-1,-1,-1,-1
Brazilian,energetic,1,2,0,1,2,0,-1,-1,-1,-1
Brazilian,play football,1,2,0,1,2,0,-1,-1,-1,-1
Brazilian,hospitable,1,2,0,1,2,0,-1,-1,-1,-1
Brazilian,hilarious,1,2,0,1,2,0,-1,-1,-1,-1
Brazilian,generous,1,2,0,1,2,0,-1,-1,-1,-1
Brazilian,happy,1,2,0,1,2,0,-1,-1,-1,-1
Brazilian,imaginative,1,2,0,1,2,0,-1,-1,-1,-1
Brazilian,courteous,1,2,0,0,3,0,-1,-1,-1,-1
Brazilian,love football,1,2,0,0,3,0,-1,-1,-1,-1
Brazilian,mysterious,1,2,0,0,3,0,-1,-1,-1,-1
Brazilian,progressive,1,2,0,0,3,0,-1,-1,-1,-1
Brazilian,polite,1,2,0,0,3,0,-1,-1,-1,-1
Brazilian,musically talented,0,3,0,3,0,0,-1,-1,-1,-1
Brazilian,ambitious,0,3,0,2,1,0,-1,-1,-1,-1
Brazilian,soccer,0,3,0,2,1,0,-1,-1,-1,-1
Brazilian,tall,0,3,0,2,1,0,-1,-1,-1,-1
Brazilian,youthful,0,3,0,2,1,0,-1,-1,-1,-1
Brazilian,religious,0,3,0,2,1,0,-1,-1,-1,-1
Brazilian,intelligent,0,3,0,2,1,0,-1,-1,-1,-1
Brazilian,amaze,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,forward,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,good at making coffee,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,good at distance run,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,humble,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,love coffee,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,love to drink coffee,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,love to play,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,open,0,3,0,1,2,0,-1,-1,-1,-1
Brazilian,intellectual,0,3,0,1,2,0,-1,-1,-1,-1
Botswana,dairy love,2,1,0,1,2,0,-1,-1,-1,-1
Botswana,diamond,1,2,0,1,2,0,-1,-1,-1,-1
Bolivian,hardworking,2,4,0,2,4,0,-1,-1,-1,-1
Bolivian,friendly,1,2,0,3,0,0,-1,-1,-1,-1
Bolivian,indigenous,1,2,0,3,0,0,-1,-1,-1,-1
Bolivian,warm,1,2,0,2,1,0,-1,-1,-1,-1
Bolivian,proud,1,2,0,1,2,0,-1,-1,-1,-1
Bolivian,happy,1,2,0,1,2,0,-1,-1,-1,-1
Bolivian,passionate,1,2,0,0,3,0,-1,-1,-1,-1
Bolivian,intelligent,1,2,0,0,3,0,-1,-1,-1,-1
Bolivian,brave,0,3,0,2,1,0,-1,-1,-1,-1
Bolivian,honest,0,3,0,2,1,0,-1,-1,-1,-1
Bolivian,hospitable,0,3,0,2,1,0,-1,-1,-1,-1
Bolivian,tolerant,0,3,0,1,2,0,-1,-1,-1,-1
Bolivian,brown,0,3,0,1,2,0,-1,-1,-1,-1
Bolivian,humble,0,3,0,1,2,0,-1,-1,-1,-1
Bolivian,potato,0,3,0,1,2,0,-1,-1,-1,-1
Bolivian,serious,0,3,0,1,2,0,-1,-1,-1,-1
Bolivian,stoic,0,3,0,1,2,0,-1,-1,-1,-1
Bolivian,generous,0,3,0,1,2,0,-1,-1,-1,-1
Bhutanese,hardworking,3,0,0,1,2,0,-1,-1,-1,-1
Bhutanese,tranquil,3,0,0,1,2,0,-1,-1,-1,-1
Bhutanese,friendly,2,1,0,2,1,0,-1,-1,-1,-1
Bhutanese,benevolent,2,1,0,2,1,0,-1,-1,-1,-1
Bhutanese,honest,2,1,0,1,2,0,-1,-1,-1,-1
Bhutanese,happy,2,1,0,1,2,0,-1,-1,-1,-1
Bhutanese,simple,1,2,0,2,1,0,-1,-1,-1,-1
Bhutanese,young,0,3,0,2,1,0,-1,-1,-1,-1
Bhutanese,good,0,3,0,2,1,0,-1,-1,-1,-1
Bhutanese,determine,0,3,0,1,2,0,-1,-1,-1,-1
Bermudan,like to relax,1,2,0,1,2,0,-1,-1,-1,-1
Bermudan,honest,1,2,0,1,2,0,-1,-1,-1,-1
Belizean,friendly,0,3,0,2,1,0,-1,-1,-1,-1
Belizean,good,0,3,0,1,2,0,-1,-1,-1,-1
Belizean,stun,0,3,0,1,1,1,-1,-1,-1,-1
Belizean,generous,0,3,0,1,2,0,-1,-1,-1,-1
Belgian,love chocolate,2,1,0,2,1,0,-1,-1,-1,-1
Belgian,good at making chocolate,2,1,0,2,1,0,-1,-1,-1,-1
Belgian,diplomatic,2,1,0,2,1,0,-1,-1,-1,-1
Belgian,humorous,2,1,0,1,2,0,-1,-1,-1,-1
Belgian,good at cycling,2,1,0,1,2,0,-1,-1,-1,-1
Belgian,practical,2,1,0,0,3,0,-1,-1,-1,-1
Belgian,intelligent,1,2,0,1,2,0,-1,-1,-1,-1
Belgian,hardworking,1,2,0,1,2,0,-1,-1,-1,-1
Belgian,funny,1,2,0,0,3,0,-1,-1,-1,-1
Belgian,stoic,1,2,0,0,3,0,-1,-1,-1,-1
Belgian,brave,0,3,0,2,1,0,-1,-1,-1,-1
Belarusian,hardworking,1,1,1,1,2,0,-1,-1,-1,-1
Belarusian,intelligent,1,2,0,0,3,0,-1,-1,-1,-1
Belarusian,generous,0,3,0,1,2,0,-1,-1,-1,-1
Barundi,sociable,0,3,0,2,1,0,-1,-1,-1,-1
Barundi,honest,0,3,0,1,2,0,-1,-1,-1,-1
Barundi,humble,0,3,0,1,2,0,-1,-1,-1,-1
Bangladeshi,hardworking,6,0,0,4,2,0,-1,-1,-1,-1
Bangladeshi,hard worker,2,1,0,2,1,0,-1,-1,-1,-1
Bangladeshi,brown,2,1,0,2,1,0,-1,-1,-1,-1
Bangladeshi,friendly,2,1,0,1,2,0,-1,-1,-1,-1
Bangladeshi,hardy,2,1,0,1,1,1,-1,-1,-1,-1
Bangladeshi,generous,2,1,0,0,3,0,-1,-1,-1,-1
Bangladeshi,progressive,2,1,0,0,3,0,-1,-1,-1,-1
Bangladeshi,self control,2,1,0,0,3,0,-1,-1,-1,-1
Bangladeshi,hospitable,1,2,0,2,1,0,-1,-1,-1,-1
Bangladeshi,brave,1,2,0,1,2,0,-1,-1,-1,-1
Bangladeshi,thrifty,0,3,0,3,0,0,-1,-1,-1,-1
Bangladeshi,honest,0,3,0,2,1,0,-1,-1,-1,-1
Bangladeshi,happy,0,3,0,2,1,0,-1,-1,-1,-1
Bangladeshi,good,0,3,0,2,1,0,-1,-1,-1,-1
Bangladeshi,efficient,0,3,0,2,1,0,-1,-1,-1,-1
Bangladeshi,cheerful,0,3,0,2,1,0,-1,-1,-1,-1
Bangladeshi,care,0,3,0,2,1,0,-1,-1,-1,-1
Bangladeshi,warmhearted,0,3,0,2,1,0,-1,-1,-1,-1
Bangladeshi,talkative,0,3,0,2,1,0,-1,-1,-1,-1
Bangladeshi,clever,0,3,0,1,2,0,-1,-1,-1,-1
Bangladeshi,die,0,3,0,1,1,1,-1,-1,-1,-1
Bangladeshi,intelligent,0,3,0,1,2,0,-1,-1,-1,-1
Bangladeshi,sincere,0,3,0,1,2,0,-1,-1,-1,-1
Bangladeshi,serious,0,3,0,1,2,0,-1,-1,-1,-1
Bangladeshi,love,0,3,0,1,2,0,-1,-1,-1,-1
Bangladeshi,temperate,0,3,0,1,2,0,-1,-1,-1,-1
Bangladeshi,discipline,0,3,0,1,1,1,-1,-1,-1,-1
Bangladeshi,young,0,3,0,1,2,0,-1,-1,-1,-1
Bangladeshi,courageous,0,3,0,1,2,0,-1,-1,-1,-1
Bangladeshi,wealthy,0,3,0,1,2,0,-1,-1,-1,-1
Bahraini,imaginative,1,1,1,1,2,0,-1,-1,-1,-1
Azerbaijani,hardworking,2,4,0,2,2,2,-1,-1,-1,-1
Azerbaijani,pragmatic,1,2,0,1,1,1,-1,-1,-1,-1
Azerbaijani,intelligent,1,2,0,1,1,1,-1,-1,-1,-1
Azerbaijani,brave,1,2,0,1,2,0,-1,-1,-1,-1
Azerbaijani,proud,0,3,0,2,1,0,-1,-1,-1,-1
Azerbaijani,generous,0,3,0,1,2,0,-1,-1,-1,-1
Austrian,formal,3,0,0,1,2,0,-1,-1,-1,-1
Austrian,practical,3,0,0,1,2,0,-1,-1,-1,-1
Austrian,reserve,3,0,0,1,2,0,-1,-1,-1,-1
Austrian,musically talented,3,0,0,1,2,0,-1,-1,-1,-1
Austrian,music lover,3,0,0,1,2,0,-1,-1,-1,-1
Austrian,intelligent,3,0,0,0,3,0,-1,-1,-1,-1
Austrian,musical,3,0,0,0,3,0,-1,-1,-1,-1
Austrian,hardworking,2,1,0,2,1,0,-1,-1,-1,-1
Austrian,charm,2,1,0,1,2,0,-1,-1,-1,-1
Austrian,music,2,1,0,1,2,0,-1,-1,-1,-1
Austrian,progressive,2,1,0,0,3,0,-1,-1,-1,-1
Austrian,brave,1,2,0,0,3,0,-1,-1,-1,-1
Austrian,generous,1,2,0,0,3,0,-1,-1,-1,-1
Austrian,continent,1,2,0,0,3,0,-1,-1,-1,-1
Australian,outgo,6,0,0,6,0,0,-1,-1,-1,-1
Australian,easygoing,5,1,0,6,0,0,-1,-1,-1,-1
Australian,friendly,5,1,0,6,0,0,-1,-1,-1,-1
Australian,hospitable,5,1,0,6,0,0,-1,-1,-1,-1
Australian,relaxed,5,1,0,6,0,0,-1,-1,-1,-1
Australian,good,2,4,0,5,1,0,-1,-1,-1,-1
Australian,funny,2,4,0,5,1,0,-1,-1,-1,-1
Australian,kind,1,5,0,5,1,0,-1,-1,-1,-1
Australian,honest,1,5,0,5,1,0,-1,-1,-1,-1
Australian,healthy,1,5,0,6,0,0,-1,-1,-1,-1
Australian,content,0,6,0,4,2,0,-1,-1,-1,-1
Australian,nationality,1,5,0,2,4,0,-1,-1,-1,-1
Australian,love cricket,3,0,0,3,0,0,-1,-1,-1,-1
Australian,love sport,3,0,0,3,0,0,-1,-1,-1,-1
Australian,sport love,3,0,0,3,0,0,-1,-1,-1,-1
Australian,love to travel,3,0,0,3,0,0,-1,-1,-1,-1
Australian,humorous,3,0,0,3,0,0,-1,-1,-1,-1
Australian,love beer,3,0,0,3,0,0,-1,-1,-1,-1
Australian,good at sport,3,0,0,3,0,0,-1,-1,-1,-1
Australian,down to earth,3,0,0,3,0,0,-1,-1,-1,-1
Australian,extroverted,3,0,0,3,0,0,-1,-1,-1,-1
Australian,fit,3,0,0,3,0,0,-1,-1,-1,-1
Australian,fun,3,0,0,3,0,0,-1,-1,-1,-1
Australian,love to drink,3,0,0,3,0,0,-1,-1,-1,-1
Australian,sporty,3,0,0,3,0,0,-1,-1,-1,-1
Australian,outdoorsy,3,0,0,3,0,0,-1,-1,-1,-1
Australian,positive,3,0,0,3,0,0,-1,-1,-1,-1
Australian,sociable,3,0,0,3,0,0,-1,-1,-1,-1
Australian,attractive,3,0,0,3,0,0,-1,-1,-1,-1
Australian,athletic,3,0,0,3,0,0,-1,-1,-1,-1
Australian,blond,3,0,0,3,0,0,-1,-1,-1,-1
Australian,blue eyed,3,0,0,3,0,0,-1,-1,-1,-1
Australian,adventurous,3,0,0,3,0,0,-1,-1,-1,-1
Australian,youthful,3,0,0,3,0,0,-1,-1,-1,-1
Australian,cheerful,3,0,0,2,1,0,-1,-1,-1,-1
Australian,surfer,3,0,0,2,1,0,-1,-1,-1,-1
Australian,tough,3,0,0,2,1,0,-1,-1,-1,-1
Australian,rugby,3,0,0,2,1,0,-1,-1,-1,-1
Australian,thong wear,3,0,0,2,1,0,-1,-1,-1,-1
Australian,free,3,0,0,2,1,0,-1,-1,-1,-1
Australian,ate vegemite,3,0,0,1,2,0,-1,-1,-1,-1
Australian,fair dinkum,3,0,0,1,2,0,-1,-1,-1,-1
Australian,beer,3,0,0,1,2,0,-1,-1,-1,-1
Australian,young,3,0,0,1,2,0,-1,-1,-1,-1
Australian,love to swim,2,1,0,3,0,0,-1,-1,-1,-1
Australian,love to play rugby,2,1,0,3,0,0,-1,-1,-1,-1
Australian,love to watch sport,2,1,0,3,0,0,-1,-1,-1,-1
Australian,warmhearted,2,1,0,3,0,0,-1,-1,-1,-1
Australian,beach lover,2,1,0,3,0,0,-1,-1,-1,-1
Australian,good at short distance swim,2,1,0,3,0,0,-1,-1,-1,-1
Australian,good at long distance swim,2,1,0,3,0,0,-1,-1,-1,-1
Australian,fearless,2,1,0,3,0,0,-1,-1,-1,-1
Australian,willing to take risk,2,1,0,3,0,0,-1,-1,-1,-1
Australian,laid back and relaxed,2,1,0,3,0,0,-1,-1,-1,-1
Australian,love sun,2,1,0,3,0,0,-1,-1,-1,-1
Australian,courageous,2,1,0,3,0,0,-1,-1,-1,-1
Australian,beautiful,2,1,0,3,0,0,-1,-1,-1,-1
Australian,straight talk,2,1,0,3,0,0,-1,-1,-1,-1
Australian,good look,2,1,0,3,0,0,-1,-1,-1,-1
Australian,fair,2,1,0,3,0,0,-1,-1,-1,-1
Australian,adaptable,2,1,0,3,0,0,-1,-1,-1,-1
Australian,active,2,1,0,3,0,0,-1,-1,-1,-1
Australian,excellent swimmer,2,1,0,3,0,0,-1,-1,-1,-1
Australian,optimistic,2,1,0,3,0,0,-1,-1,-1,-1
Australian,stun,2,1,0,2,1,0,-1,-1,-1,-1
Australian,valiant,2,1,0,2,1,0,-1,-1,-1,-1
Australian,competitive,2,1,0,2,1,0,-1,-1,-1,-1
Australian,well nourish,2,1,0,2,1,0,-1,-1,-1,-1
Australian,hardy,2,1,0,2,1,0,-1,-1,-1,-1
Australian,interest,2,1,0,2,1,0,-1,-1,-1,-1
Australian,stoic,2,1,0,2,1,0,-1,-1,-1,-1
Australian,talented,2,1,0,2,1,0,-1,-1,-1,-1
Australian,open,2,1,0,2,1,0,-1,-1,-1,-1
Australian,independent,2,1,0,2,1,0,-1,-1,-1,-1
Australian,peaceful,2,1,0,2,1,0,-1,-1,-1,-1
Australian,strong,2,1,0,2,1,0,-1,-1,-1,-1
Australian,brave,2,1,0,2,1,0,-1,-1,-1,-1
Australian,cool,2,1,0,2,1,0,-1,-1,-1,-1
Australian,beach,2,1,0,2,1,0,-1,-1,-1,-1
Australian,freedom,2,1,0,1,2,0,-1,-1,-1,-1
Australian,good at everything,2,1,0,1,2,0,-1,-1,-1,-1
Australian,love to play,2,1,0,1,2,0,-1,-1,-1,-1
Australian,swim,2,1,0,1,2,0,-1,-1,-1,-1
Australian,capable,2,1,0,1,2,0,-1,-1,-1,-1
Australian,romantic,2,1,0,1,2,0,-1,-1,-1,-1
Australian,brown,2,1,0,0,3,0,-1,-1,-1,-1
Australian,thong,2,1,0,0,3,0,-1,-1,-1,-1
Australian,care,1,2,0,3,0,0,-1,-1,-1,-1
Australian,good at tennis,1,2,0,3,0,0,-1,-1,-1,-1
